,game_id,away_team_id,home_team_id,away_team_name,home_team_name,away_score,home_score
842,2022020846,22,8,Edmonton Oilers,Montréal Canadiens,2,6
843,2022020848,55,4,Seattle Kraken,Philadelphia Flyers,4,3
844,2022020847,28,15,San Jose Sharks,Washington Capitals,4,1
845,2022020849,24,54,Anaheim Ducks,Vegas Golden Knights,2,7
846,2022020850,20,9,Calgary Flames,Ottawa Senators,3,4
847,2022020851,53,18,Arizona Coyotes,Nashville Predators,4,2
848,2022020852,13,30,Florida Panthers,Minnesota Wild,2,1
849,2022020853,17,23,Detroit Red Wings,Vancouver Canucks,6,1
850,2022020854,7,26,Buffalo Sabres,Los Angeles Kings,2,5
851,2022020855,12,15,Carolina Hurricanes,Washington Capitals,3,2
852,2022020856,16,8,Chicago Blackhawks,Montréal Canadiens,0,4
853,2022020857,1,29,New Jersey Devils,Columbus Blue Jackets,3,2
854,2022020858,9,2,Ottawa Senators,New York Islanders,3,2
855,2022020859,13,19,Florida Panthers,St. Louis Blues,2,6
856,2022020860,55,52,Seattle Kraken,Winnipeg Jets,2,3
857,2022020861,6,25,Boston Bruins,Dallas Stars,3,2
858,2022020862,14,21,Tampa Bay Lightning,Colorado Avalanche,4,3
859,2022020863,5,28,Pittsburgh Penguins,San Jose Sharks,3,1
860,2022020864,16,10,Chicago Blackhawks,Toronto Maple Leafs,2,5
861,2022020865,14,53,Tampa Bay Lightning,Arizona Coyotes,0,1
862,2022020866,21,30,Colorado Avalanche,Minnesota Wild,3,2
863,2022020867,17,22,Detroit Red Wings,Edmonton Oilers,5,4
864,2022020868,7,24,Buffalo Sabres,Anaheim Ducks,7,3
865,2022020869,3,23,New York Rangers,Vancouver Canucks,6,4
866,2022020870,13,15,Florida Panthers,Washington Capitals,6,3
867,2022020871,8,12,Montréal Canadiens,Carolina Hurricanes,2,6
868,2022020872,52,29,Winnipeg Jets,Columbus Blue Jackets,1,3
869,2022020873,6,18,Boston Bruins,Nashville Predators,5,0
870,2022020874,1,19,New Jersey Devils,St. Louis Blues,2,4
871,2022020875,17,20,Detroit Red Wings,Calgary Flames,5,2
872,2022020876,4,55,Philadelphia Flyers,Seattle Kraken,2,6
873,2022020877,28,54,San Jose Sharks,Vegas Golden Knights,1,2
874,2022020878,16,9,Chicago Blackhawks,Ottawa Senators,4,3
875,2022020879,5,2,Pittsburgh Penguins,New York Islanders,4,5
876,2022020880,25,30,Dallas Stars,Minnesota Wild,1,2
877,2022020881,3,22,New York Rangers,Edmonton Oilers,5,4
878,2022020882,26,24,Los Angeles Kings,Anaheim Ducks,6,3
879,2022020883,21,19,Colorado Avalanche,St. Louis Blues,4,1
880,2022020884,13,18,Florida Panthers,Nashville Predators,3,7
881,2022020885,2,6,New York Islanders,Boston Bruins,2,6
882,2022020886,1,5,New Jersey Devils,Pittsburgh Penguins,5,2
883,2022020887,29,25,Columbus Blue Jackets,Dallas Stars,4,1
884,2022020888,8,10,Montréal Canadiens,Toronto Maple Leafs,1,5
885,2022020889,15,12,Washington Capitals,Carolina Hurricanes,1,4
886,2022020890,3,20,New York Rangers,Calgary Flames,2,3
887,2022020891,4,23,Philadelphia Flyers,Vancouver Canucks,2,6
888,2022020892,53,26,Arizona Coyotes,Los Angeles Kings,5,6
889,2022020893,7,28,Buffalo Sabres,San Jose Sharks,4,2
890,2022020894,17,55,Detroit Red Wings,Seattle Kraken,2,4
891,2022020895,14,54,Tampa Bay Lightning,Vegas Golden Knights,4,5
892,2022020896,18,30,Nashville Predators,Minnesota Wild,3,4
893,2022020897,19,9,St. Louis Blues,Ottawa Senators,2,7
894,2022020898,22,21,Edmonton Oilers,Colorado Avalanche,5,6
895,2022020899,10,16,Toronto Maple Leafs,Chicago Blackhawks,3,5
896,2022020900,52,1,Winnipeg Jets,New Jersey Devils,2,4
897,2022020901,29,53,Columbus Blue Jackets,Arizona Coyotes,2,3
898,2022020902,24,13,Anaheim Ducks,Florida Panthers,3,4
899,2022020903,9,6,Ottawa Senators,Boston Bruins,1,3
900,2022020904,4,20,Philadelphia Flyers,Calgary Flames,4,3
901,2022020905,55,28,Seattle Kraken,San Jose Sharks,0,4
902,2022020906,2,5,New York Islanders,Pittsburgh Penguins,4,2
903,2022020907,52,3,Winnipeg Jets,New York Rangers,4,1
904,2022020908,24,14,Anaheim Ducks,Tampa Bay Lightning,1,6
905,2022020909,17,15,Detroit Red Wings,Washington Capitals,3,1
906,2022020910,8,1,Montréal Canadiens,New Jersey Devils,5,2
907,2022020911,19,12,St. Louis Blues,Carolina Hurricanes,1,4
908,2022020912,10,7,Toronto Maple Leafs,Buffalo Sabres,6,3
909,2022020913,26,30,Los Angeles Kings,Minnesota Wild,1,2
910,2022020914,23,18,Vancouver Canucks,Nashville Predators,4,5
911,2022020915,54,16,Vegas Golden Knights,Chicago Blackhawks,2,3
912,2022020916,4,22,Philadelphia Flyers,Edmonton Oilers,2,4
913,2022020917,52,2,Winnipeg Jets,New York Islanders,1,2
914,2022020918,16,25,Chicago Blackhawks,Dallas Stars,4,3
